status,skor_blur,rata_kecerahan,terindikasi_blur,terindikasi_gelap,terindikasi_terang,md5_hash,average_hash,nama_file,label
ok,7335.54,66.57,False,False,False,1271656073888460ee39385c6948499d,504619076778072088,R_8309.jpg,Recyclable
ok,1144.66,210.78,False,False,False,bda457b503fcfb072be4762b0469f6ff,1098877877685913479,R_831.jpg,Recyclable
ok,4067.15,125.92,False,False,False,5a8b4b10de5c72d57d8828be946eae85,18428517501831741441,R_8310.jpg,Recyclable
ok,6541.53,139.58,False,False,False,527ebc3897343808c6bc48d274619afb,18442769895398670787,R_8311.jpg,Recyclable
ok,6605.5,115.14,False,False,False,8e9b3f73daa3abbfebbe43b003264f1e,18320096820391342176,R_8312.jpg,Recyclable
ok,7079.87,226.62,False,False,True,461c3f1435fdc5ed04d173f90b3a3d75,17865201038316211999,R_8313.jpg,Recyclable
ok,3448.32,179.09,False,False,False,28a6933ca2f8349237115886645e6486,18411145743139193295,R_8314.jpg,Recyclable
ok,8243.45,173.1,False,False,False,20e85562fd353fdaf2ea0056ab7082a2,9096742502858635062,R_8315.jpg,Recyclable
ok,3240.85,218.69,False,False,False,51bc41ec686767d814267eb9fd46dbe8,18429157379029240063,R_8316.jpg,Recyclable
ok,5762.98,124.54,False,False,False,832b525392d9bc151fd3bbe7fcd0135c,9440533845242791104,R_8317.jpg,Recyclable
ok,6088.32,169.2,False,False,False,f0c672079ce8bbd118ef76f0e1ba104c,18446708372895959040,R_8318.jpg,Recyclable
ok,6347.59,189.64,False,False,False,9c3976b36a7f40e75d0b1ba551792d56,18443226748922859519,R_8319.jpg,Recyclable
ok,7382.99,130.31,False,False,False,a29796425c19f6e3d1320f10659e70f3,18446743124521779200,R_832.jpg,Recyclable
ok,4933.03,161.75,False,False,False,310b29b71d1609b0a44954729ad32986,18411560852739178495,R_8320.jpg,Recyclable
ok,10714.29,98.52,False,False,False,bfa84f4095b703988644ad73b29de419,18441127806851092959,R_8321.jpg,Recyclable
ok,1068.13,181.94,False,False,False,42005146b64c73fdd8d1f49619975904,17863514709559286531,R_8322.jpg,Recyclable
ok,15578.57,105.65,False,False,False,fe9ab327dc09045c09f04d4dc4df0dd1,4772758132739800961,R_8323.jpg,Recyclable
ok,3610.65,65.53,False,False,False,2f9024812d1141c4d6582fc5acba94c3,873142039503374087,R_8324.jpg,Recyclable
ok,3337.61,192.36,False,False,False,af4e4fad92e81bd571b4c6e6c63337c4,14954133297754669055,R_8325.jpg,Recyclable
ok,3980.8,194.69,False,False,False,6df73a154300bd8166fcfb6a48797929,13803817905728331573,R_8326.jpg,Recyclable
ok,16812.1,108.12,False,False,False,17a05878636d3593a96c024da94add26,7484727738790064370,R_8327.jpg,Recyclable
ok,3942.87,104.76,False,False,False,98a651746d0cd21807090de836a5890b,16096976366047802128,R_8328.jpg,Recyclable
ok,4088.64,198.93,False,False,False,b2c1c22c5a901f2361ccb4f7294e4e5c,18442171758900527103,R_8329.jpg,Recyclable
ok,2593.34,84.53,False,False,False,b4fed040e1f3003956d8df7988f1d7e5,13618036691655745632,R_833.jpg,Recyclable
ok,5678.76,177.47,False,False,False,401b7be28c16ca952aad8f1139cee262,18411139187874977279,R_8330.jpg,Recyclable
ok,9790.52,158.95,False,False,False,2e1ad37619a89e7f1765470fe3867c63,279275953455100,R_8331.jpg,Recyclable
ok,11.55,232.89,True,False,True,5bc2204ce2e3a597290b226be926c590,14682794593707354083,R_8332.jpg,Recyclable
ok,1324.92,185.15,False,False,False,759973a99525488ed535823b297f141a,1082961776441294848,R_8333.jpg,Recyclable
ok,6263.47,196.8,False,False,False,51e7f6e77a3490f15c1d7c304ed5344b,18391605833863018751,R_8334.jpg,Recyclable
ok,12982.16,165.39,False,False,False,e32ef6dda51e64a35bd630d8fd0b6e86,13896766083259371520,R_8335.jpg,Recyclable
ok,21.05,92.29,True,False,False,53bda06d377dbce3c2130deb204a3b7a,66563553280,R_8336.jpg,Recyclable
ok,4280.43,182.92,False,False,False,107c84e9debc41d20cef84dc0b5a4c24,18383413309929029119,R_8337.jpg,Recyclable
ok,2806.14,215.1,False,False,False,670e2e3d1e9f9a0421ccb28d9f57e824,1414130278680634039,R_8338.jpg,Recyclable
ok,2032.56,218.24,False,False,False,10722df0ecbca9d51cca23edb92abe3b,4265465137988760051,R_8339.jpg,Recyclable
ok,4954.44,88.93,False,False,False,aad027bddc440170421091b77cf96c97,4621708957306272515,R_834.jpg,Recyclable
ok,12292.7,164.5,False,False,False,83e809896f0e61796ba1eb8f8bca7f04,43804075124695039,R_8340.jpg,Recyclable
ok,10559.82,186.11,False,False,False,5669b7fa06175ceeacd024027021089f,16683311289398850039,R_8341.jpg,Recyclable
ok,3096.78,185.62,False,False,False,53e11afb544b5b736d62c8d2c02bf5a4,8966671241639316515,R_8342.jpg,Recyclable
ok,3794.82,117.51,False,False,False,c9b423e939116ffcb1ee70513fe5da02,9115004179855603808,R_8343.jpg,Recyclable
ok,17071.78,151.84,False,False,False,5d0ccc33f7533663a6b2f8f6391acc66,18412843652079878144,R_8344.jpg,Recyclable
ok,22.8,164.3,True,False,False,b21bcefd1ecf110c20cd876e161b0ed0,18086457233623685119,R_8345.jpg,Recyclable
ok,13122.78,157.42,False,False,False,b302f0e8c64b2d3c19bb689692244d1c,16105859121870900609,R_8346.jpg,Recyclable
ok,3688.82,153.3,False,False,False,be3e6c04bf0e1235de989da62d8cada8,16509042753535,R_8347.jpg,Recyclable
ok,1505.39,228.92,False,False,True,ca6d3ed23c5c8d3f0ccf3707c4e7a6a3,18436471892794793983,R_8348.jpg,Recyclable
ok,4623.09,202.11,False,False,False,0048ef6293e256b932408b4c865041d7,18424089201437950975,R_8349.jpg,Recyclable
ok,586.93,86.55,False,False,False,48528318a7027ef2febfe11b03997f0a,3476282191782886408,R_835.jpg,Recyclable
ok,24394.21,70.31,False,False,False,704b06f4a21f5b8b7ce9750c9f5ca077,2755143584045692928,R_8350.jpg,Recyclable
ok,5869.59,220.81,False,False,True,9845e13eb41a7234a54bf0bb3cd7b1c4,18357661108640235391,R_8351.jpg,Recyclable
ok,5388.41,107.47,False,False,False,e4a23280afb7add7b429d3c933783b5b,4557501499115569152,R_8352.jpg,Recyclable
ok,4592.32,187.1,False,False,False,b76e1b5a3329bdff9dca5f8d10caffb1,17861489158988728311,R_8353.jpg,Recyclable
ok,5504.04,173.74,False,False,False,c1b3814f0e80dcf189af0341f62a0343,9350002661928732031,R_8354.jpg,Recyclable
ok,1883.45,151.41,False,False,False,a33c822a81c15d8b8718a6b818bf77f0,11385672708098295711,R_8355.jpg,Recyclable
ok,5957.35,153.55,False,False,False,01702d51ad304191e0fdcd6338c4a606,18338822609383405568,R_8356.jpg,Recyclable
ok,5705.95,176.7,False,False,False,0eadc460a6ee647d9d86fabc28c5f4dc,17325842327123474176,R_8357.jpg,Recyclable
ok,7015.13,175.53,False,False,False,212375e463d0a162568f187094ffb1f0,7137921932988940227,R_8358.jpg,Recyclable
ok,8425.72,169.66,False,False,False,58558caac877dc90b25421127186c336,35782265084049152,R_8359.jpg,Recyclable
ok,5003.85,112.71,False,False,False,2c769e79f3c3637440d3ee14b2590bbf,14115376224474944263,R_836.jpg,Recyclable
ok,1931.35,62.3,False,False,False,a812fe38e5fae4836f19965b24387463,138798293778579,R_8360.jpg,Recyclable
ok,4027.35,186.02,False,False,False,d2a2a40b338025edb6dffc17148ff175,18141488316225257983,R_8361.jpg,Recyclable
ok,14652.32,111.44,False,False,False,e02e1c13a2e593b78a235d58d300c311,1094215757259017990,R_8362.jpg,Recyclable
ok,6711.11,195.3,False,False,False,54dcd61d10ea692ecca2e1e2d57f0de1,14087685710329148411,R_8363.jpg,Recyclable
ok,15403.16,164.67,False,False,False,44c2fa00fa9067b0366ae8d5e7321468,4503178716577792,R_8364.jpg,Recyclable
ok,1990.42,186.23,False,False,False,c3fbeb38cbf6c742923d2edaa2e37ed6,17803577615278262271,R_8365.jpg,Recyclable
ok,2993.29,167.38,False,False,False,652dea68fb1db2154e82b6325d5af658,18419475702417952719,R_8366.jpg,Recyclable
ok,2693.81,221.04,False,False,True,5bca5eb911be37f8cc3212e715ffac4c,18446681957771247615,R_8367.jpg,Recyclable
ok,1524.07,182.31,False,False,False,23ef3a9f8836cbd46742c923c5ab04ca,10628992945503924723,R_8368.jpg,Recyclable
ok,10.4,164.67,True,False,False,dd7a29dd2cd8dd1820aef1be5cf15061,18444354834950823423,R_8369.jpg,Recyclable
ok,8701.29,122.67,False,False,False,f59f2c4e8b122aa7b20a93f39e1272da,18374684815241254912,R_837.jpg,Recyclable
ok,16061.85,170.88,False,False,False,b26620f26c9be7325cd675a5285eb042,10340759507480547103,R_8370.jpg,Recyclable
ok,2362.79,241.27,False,False,True,bdd6470cffd6e399b21497de798e62d4,12044006390088924415,R_8371.jpg,Recyclable
ok,9560.22,147.15,False,False,False,9934c84fe5b81b63e7ec8bd5c93e8664,9770435737349620223,R_8372.jpg,Recyclable
ok,1510.96,168.66,False,False,False,81f4a71cd8c6c7292b3b28537f73ac85,18429789475073935359,R_8373.jpg,Recyclable
ok,3749.27,110.07,False,False,False,476ab06cf0b68bc5bf4522a2e115939c,9322558302846846378,R_8374.jpg,Recyclable
ok,2025.54,224.07,False,False,True,1a280cfdfe12e6481695c1467220f092,18382286861815481223,R_8375.jpg,Recyclable
ok,7661.18,93.15,False,False,False,aa071f1a289bbab22ed733b905b4c360,8460806652890113,R_8376.jpg,Recyclable
ok,4947.14,80.51,False,False,False,597a11bb61ea2c6c3ea8a5e80f54ea5d,464996659250610176,R_8377.jpg,Recyclable
ok,4842.03,229.79,False,False,True,934f80c883316e719ba7beb15e5547f2,9728067362847562239,R_8378.jpg,Recyclable
ok,4425.39,196.42,False,False,False,14c446e4e330964fa1f2878b190deaf1,10489148449809186719,R_8379.jpg,Recyclable
ok,1750.86,239.65,False,False,True,4b30d474d524693836eeb6c937db9a61,18417903374784633281,R_838.jpg,Recyclable
ok,2067.67,201.89,False,False,False,71e22916954a6f1e2c1d26e56cfeceda,17565025364902805503,R_8380.jpg,Recyclable
ok,1821.99,217.92,False,False,False,7552d4341f685d939a9724f547e674e3,18446681993278383103,R_8381.jpg,Recyclable
ok,5889.98,112.9,False,False,False,70aafcdba0e65bdf7476019c814ddaae,9168905524823719936,R_8382.jpg,Recyclable
ok,14165.22,183.18,False,False,False,53fae7c7e4e953d13ed99b9466676c9c,9222519902339887217,R_8383.jpg,Recyclable
ok,7228.96,163.35,False,False,False,0f0a33441a3ea8c77fa7c9bacff6e695,16681822320249897447,R_8384.jpg,Recyclable
ok,19.16,214.83,True,False,False,f32e75024f4c016077592d17971e20c2,16210764134523335551,R_8385.jpg,Recyclable
ok,83.02,125.04,True,False,False,869ec91c1bb876d34988ab5c290b5ba5,3493104339705233408,R_8386.jpg,Recyclable
ok,6838.43,215.87,False,False,False,4d5c9150cfeea6278681acc911874025,4071208530583385636,R_8387.jpg,Recyclable
ok,3689.55,206.56,False,False,False,4f26d8e28306bc9c7cb0faa1c7f3e38f,4476313321638666161,R_8388.jpg,Recyclable
ok,6773.37,39.33,False,True,False,1a0922ce5c616ece8e70430a86512124,139080570517560,R_8389.jpg,Recyclable
ok,949.43,135.54,False,False,False,8d21515888d1c3ff01c01eea209caf70,17942764781522635775,R_839.jpg,Recyclable
ok,1107.51,130.99,False,False,False,354f28c4e1b46b3b08c92f6c78343879,8796084578170,R_8390.jpg,Recyclable
ok,5033.13,185.39,False,False,False,95d05a0888c2da1bb4aff41302184091,18438794371664020479,R_8391.jpg,Recyclable
ok,1298.52,226.1,False,False,True,7480f2bbfab07e9c0c3307ddf2c6f6c1,18419586015233835007,R_8392.jpg,Recyclable
ok,1441.49,199.0,False,False,False,a13f260f764ec6e1e25366eb96356b51,13831101055399735807,R_8393.jpg,Recyclable
ok,59.76,162.27,True,False,False,319d38226be902c85495a17ffdbe75f2,8069084731390975,R_8394.jpg,Recyclable
ok,8477.99,87.05,False,False,False,5819d0a7a4b538eb9d33deecc91efc36,9169081893633671248,R_8395.jpg,Recyclable
ok,2744.72,215.16,False,False,False,c047c5fa778b1c0883bef9fdbb5868ab,18406494316479181311,R_8396.jpg,Recyclable
ok,3274.32,149.72,False,False,False,9718641caf9307ffda6d2f661aef40e3,70697309142646,R_8397.jpg,Recyclable
ok,5449.09,186.43,False,False,False,1f26335ed007d7bf569ccdab6ea5872b,13835059056982622197,R_8398.jpg,Recyclable
ok,4145.18,123.52,False,False,False,9863894408f8724a7243ed5ae498f906,18374403888003440836,R_8399.jpg,Recyclable
ok,178.1,203.61,False,False,False,17f3c211042d82e5563b1dd01b96fd5c,1089659037743776519,R_84.jpg,Recyclable
ok,2740.05,158.41,False,False,False,b9471fecad5bbdaa7d307dd572e98234,1659301602039161847,R_840.jpg,Recyclable
ok,1476.03,191.82,False,False,False,299162aaa1b3b0e6efb4b396733d434a,16700407088790369279,R_8400.jpg,Recyclable
ok,3657.04,111.09,False,False,False,1e9e3dbb6c6ea4feae6ceacc751c1105,17564487699417637257,R_8401.jpg,Recyclable
ok,9379.86,96.05,False,False,False,abaa976ef78af20fe0c583c4044171f6,16393379559506034913,R_8402.jpg,Recyclable
ok,11.99,125.53,True,False,False,e3c1b1573cecae5ebd4b8ba62ac590f6,10344662374862096655,R_8403.jpg,Recyclable
ok,7385.17,171.54,False,False,False,9a81bfb0fb479637db5936492f0d1fcc,35604928818740862,R_8404.jpg,Recyclable
ok,3702.0,29.26,False,True,False,81e9495294af700c6c8900947aff597f,6894480718183424,R_8405.jpg,Recyclable
ok,1711.79,121.01,False,False,False,ad16c77bac008f1c2e9d2732db0a7b99,1795557742810820848,R_8406.jpg,Recyclable
ok,2442.08,138.67,False,False,False,baa942a59cea0ea18fdde336761c9617,18444430442536092671,R_8407.jpg,Recyclable
ok,196.77,217.85,False,False,False,05bffdc6d4e12f3e69b288451fb39ded,18446744073607967734,R_8408.jpg,Recyclable
ok,4131.43,153.02,False,False,False,aa301328b2fa758f51e44ef49749293f,9187342687869338242,R_8409.jpg,Recyclable
ok,53.01,142.25,True,False,False,f8e6014268e913d271b1f0ee0146bd61,18412688912997890335,R_841.jpg,Recyclable
ok,10212.65,152.6,False,False,False,7513ea1c08b9ec55f5dba0c2f76c0951,13256220025720701439,R_8410.jpg,Recyclable
ok,10796.89,167.94,False,False,False,343d8d2445dbe2f20fb1f923f833e9de,18229723555197357059,R_8411.jpg,Recyclable
ok,2429.6,196.73,False,False,False,022b1966f8d3f6933ef95bb01a82f465,18429158549614464927,R_8412.jpg,Recyclable
ok,25150.64,148.71,False,False,False,229614c0bbc57de7d8ceb32f9c4d8e65,18440949552926039552,R_8413.jpg,Recyclable
ok,4408.46,128.75,False,False,False,7f20140ccd8fa4991185f6ce47e79d9d,4485090715960622112,R_8414.jpg,Recyclable
ok,1998.97,182.78,False,False,False,9b6ea2a6e0777801efbbc3cf9bdbea69,11494173546054141945,R_8415.jpg,Recyclable
ok,6873.89,53.94,False,False,False,21baca789610fefc0d2a86e3094eee6f,9258414015679823872,R_8416.jpg,Recyclable
ok,11839.46,161.28,False,False,False,9a87cc1d12ea0ee8c00ae1c047a92c04,18444774285588332544,R_8417.jpg,Recyclable
ok,1234.9,250.48,False,False,True,6871354f19fee154ccb7ff548b3a97e7,18428606323335887359,R_8418.jpg,Recyclable
ok,592.09,250.71,False,False,True,192541776abc1d152feb170a2e3456cd,16710579959955449831,R_8419.jpg,Recyclable
ok,6304.1,141.05,False,False,False,673e605292ed2841eab39f5c4eddc0c6,17870269514826067968,R_842.jpg,Recyclable
ok,177.83,221.99,False,False,True,0bd48ec8e91a1a01bc1139edeaf8af92,996029233151,R_8420.jpg,Recyclable
ok,1625.7,235.82,False,False,True,b594b72ba79eae89663f905bf8c397ff,16710579925595711463,R_8421.jpg,Recyclable
ok,247.66,249.57,False,False,True,fa7349aefd9f174c05b573dc688a1e85,16710579925595711463,R_8422.jpg,Recyclable
ok,657.43,248.68,False,False,True,0b505c96bebb667ca87aee10ddc8d566,13807913071562848509,R_8423.jpg,Recyclable
ok,8.16,247.41,True,False,True,eb36e119843ac0e9ecb3db2b23c0978a,18300926807136243679,R_8424.jpg,Recyclable
ok,1456.28,245.81,False,False,True,e551c6cb2e3deb4f41eae7465139885d,13771884308634794492,R_8425.jpg,Recyclable
ok,2058.57,246.98,False,False,True,efafc5975521f7ada71b72a0a939602e,16710579925595711463,R_8426.jpg,Recyclable
ok,699.3,250.3,False,False,True,c74f90fc6a148c9945f07d0e66d2470c,18445039778741067679,R_8427.jpg,Recyclable
ok,2505.08,231.79,False,False,True,5671a9d4785beef8ef712e5ee4bbb051,18374687578644005119,R_8428.jpg,Recyclable
ok,2042.83,245.04,False,False,True,f5f002c9a9742f783408200126d6cb21,18445891891658432383,R_8429.jpg,Recyclable
ok,2227.93,180.32,False,False,False,b3b7bbd3f8bb1e52f5192a6f0c19af61,16204101051103037391,R_843.jpg,Recyclable
ok,159.7,248.8,False,False,True,e25e5d4572288b23b4842d766842e798,16710579925595711463,R_8430.jpg,Recyclable
ok,1406.81,242.49,False,False,True,864461b028c13298375588d74f861f30,18392594843826256127,R_8431.jpg,Recyclable
ok,3149.7,247.17,False,False,True,1af8824b9b69e58398bb42ca8765cd4b,4548512272048454140,R_8432.jpg,Recyclable
ok,428.94,248.86,False,False,True,9c5b7ef6889bfd2f90473750b1d3d374,16710579925595711463,R_8433.jpg,Recyclable
ok,1405.43,250.99,False,False,True,d08181ef28f6ae54bfb8bbddcdfdd31d,16710579925595711463,R_8434.jpg,Recyclable
ok,1475.08,243.76,False,False,True,bc1c009306600f53896872925d0f02f1,11466041299421100540,R_8435.jpg,Recyclable
ok,1942.75,234.52,False,False,True,690cff1cde9cb005be7a5ab4f6fb15c5,16710579925595711463,R_8436.jpg,Recyclable
ok,632.38,249.95,False,False,True,c162181f0e1b998394ad4d8008256833,18419599124349974780,R_8437.jpg,Recyclable
ok,166.12,251.7,False,False,True,a3f0e11f8f97e617d676512aa95fe5e7,18439962182505981951,R_8438.jpg,Recyclable
ok,534.59,249.76,False,False,True,4cf67d59fb104f9617ca8a3e8a761359,18446531934604033279,R_8439.jpg,Recyclable
ok,21.89,214.55,True,False,False,365aecee9e8d3bebb0312dbaaa659564,16683311073442460155,R_844.jpg,Recyclable
ok,90.55,252.24,True,False,True,120a8014ca1280c1011690b1b4a5c1d8,16710579925595711463,R_8440.jpg,Recyclable
ok,2495.93,237.73,False,False,True,49056c2cf5a28a6ed9f467080f5609be,16710579925595711463,R_8441.jpg,Recyclable
ok,97.66,248.7,True,False,True,f68c12198de0306eac34db4d1ae67ae9,18446677844303282175,R_8442.jpg,Recyclable
ok,316.47,200.09,False,False,False,32b20c3b2cba9cbee31433df4eb38adb,18429715937542904319,R_8443.jpg,Recyclable
ok,361.72,251.63,False,False,True,1f4978ce4d43992415705888e964c819,18439962182505981951,R_8444.jpg,Recyclable
ok,3695.62,250.02,False,False,True,b397102a3beab32694493f213827fb0c,18383587919449947390,R_8445.jpg,Recyclable
ok,568.4,243.63,False,False,True,277562a7c906fad39553752a2f6518d5,4557536788343421180,R_8446.jpg,Recyclable
ok,835.67,249.69,False,False,True,e78747b1fb094ca7ddc7e0d511784509,18012694214513500063,R_8447.jpg,Recyclable
ok,250.82,240.82,False,False,True,d1805e3ab9b7d1919fde4690797d5d07,16710579925595711463,R_8448.jpg,Recyclable
ok,536.13,249.8,False,False,True,366ab207da42403ef2b88da24bff6d1a,16710579925595711463,R_8449.jpg,Recyclable
ok,488.92,232.33,False,False,True,a54e371325db7050d0f4d12556205e1a,18446678930879414479,R_845.jpg,Recyclable
ok,4.88,235.82,True,False,True,0d6b513f90ca5ce79414a48d9d9141f4,4548512271779887359,R_8450.jpg,Recyclable
ok,1840.11,241.78,False,False,True,ad5451914f9a7b0d58178bf7847fd30b,18445892929429954559,R_8451.jpg,Recyclable
ok,1459.02,20.69,False,True,False,0abf936c694e5999c59f24a0aae69dfb,54148955004863232,R_8452.jpg,Recyclable
ok,2021.03,236.8,False,False,True,56129f5d583d82f1e8b0f9cf28fb3e5f,18445892922048987135,R_8453.jpg,Recyclable
ok,2.18,248.41,True,False,True,449792008caf1692e045b5b3c0548709,18446740709727748095,R_8454.jpg,Recyclable
ok,779.13,238.39,False,False,True,ff3e31168c450748a5bb5a44100c6859,18229478990982741246,R_8455.jpg,Recyclable
ok,7.95,246.51,True,False,True,a40876b39a3cd574f7a8cfcfe74ce277,4557537063220803836,R_8456.jpg,Recyclable
ok,1261.96,147.73,False,False,False,c998c0a549953f91990121440c6c71ea,13774686453692159,R_8457.jpg,Recyclable
ok,521.32,250.73,False,False,True,f895ae73c5812af77c514edeb20a4205,18410503139195682047,R_8458.jpg,Recyclable
ok,539.76,248.19,False,False,True,d34eb9708ffb3addbf6a27d7760a187b,11502140602891631097,R_8459.jpg,Recyclable
ok,311.63,95.54,False,False,False,f62f9e0ad08f885bf70e1cd4f58fca12,72507126131784952,R_846.jpg,Recyclable
ok,890.55,245.45,False,False,True,272ea4ebb47a53097a4df12aa989eccf,18446740740833755135,R_8460.jpg,Recyclable
ok,1036.92,244.57,False,False,True,8a4b0d9afe517abb4a487c5c8b62952e,18383587919248095741,R_8461.jpg,Recyclable
ok,1434.25,214.75,False,False,False,2b3d566dac761bce8db86cd133363bf1,16421228030334321631,R_8462.jpg,Recyclable
ok,597.58,238.73,False,False,True,7336542bf4dae47aec797e9930064d10,18446743867080440060,R_8463.jpg,Recyclable
ok,3505.64,251.08,False,False,True,386fca5294534d2780eca8d6bd884113,16710579925595711463,R_8464.jpg,Recyclable
ok,979.75,249.03,False,False,True,cad161968bf7e6ef5d3b38e2e6653315,18439962182505981927,R_8465.jpg,Recyclable
ok,740.14,231.52,False,False,True,ba410ffd193635976cf9e75f412fc3aa,18443790242256355839,R_8466.jpg,Recyclable
ok,1756.72,235.53,False,False,True,bf3ffe4b60e0f41383e297b94274308d,18229995026296807359,R_8467.jpg,Recyclable
ok,1452.48,220.83,False,False,True,19990de23b9b3308803b8f7d48025f71,18428623881061399551,R_8468.jpg,Recyclable
ok,199.17,249.85,False,False,True,729c4678c428f3da9cb1e88b83565255,18446742974214701055,R_8469.jpg,Recyclable
ok,763.31,99.68,False,False,False,0182397a610fd62e1841f25f21876f97,702033585202688,R_847.jpg,Recyclable
ok,510.59,249.1,False,False,True,43d3538425866af11346ef28f635bdef,16710579925595711463,R_8470.jpg,Recyclable
ok,3324.56,34.78,False,True,False,c2d46ef9c2a775be49f5b145810c4d7f,2282827672215744,R_8471.jpg,Recyclable
ok,324.69,213.38,False,False,False,11b1d4fc8958df53fdf2ece6f8ace0d8,18446611865907814624,R_8472.jpg,Recyclable
ok,3681.48,85.12,False,False,False,57848999f8af70472ca24ce46713bab6,9153009920316935684,R_8473.jpg,Recyclable
ok,778.73,242.17,False,False,True,faf044ab563914383f543ef87f41288e,18392454320767500287,R_8474.jpg,Recyclable
ok,145.2,251.82,False,False,True,8cd0363242ed453439f086756bcf6aec,18439962182505988095,R_8475.jpg,Recyclable
ok,2158.48,62.93,False,False,False,00a561cffa48bbde485f261cd7c19917,13898231836087550723,R_8476.jpg,Recyclable
ok,2129.2,238.37,False,False,True,f80c11b5b338e07b3353337d93e881f9,18446462603011096575,R_8477.jpg,Recyclable
ok,726.38,241.15,False,False,True,3fea87f6d0c0beb0172d1ed78778bbcc,16710579925595711463,R_8478.jpg,Recyclable
ok,316.75,249.75,False,False,True,c47a14dca1c6ee8d9c3c52efd3bc832e,16710579925595711463,R_8479.jpg,Recyclable
ok,840.8,123.99,False,False,False,2f2bda90b63a5caed0e5b58359fcf61a,9331913203167887745,R_848.jpg,Recyclable
ok,3349.35,233.06,False,False,True,64f76ceb51abdb8bf55e00d822a603fc,16701572760834926567,R_8480.jpg,Recyclable
ok,17.13,227.95,True,False,True,7338bec81065b2ea557f3d0fc4c3ac71,18446677835713200607,R_8481.jpg,Recyclable
ok,2757.02,236.16,False,False,True,4d3503f7f210486684d005ab741570a1,18383429348417927417,R_8482.jpg,Recyclable
ok,873.46,243.86,False,False,True,73a975295826a1159e62d042341423af,16710579925595711463,R_8483.jpg,Recyclable
ok,2419.77,246.39,False,False,True,043bb1d7ab5e9c020165f6eb9affa102,18392454071139761407,R_8484.jpg,Recyclable
ok,584.11,248.0,False,False,True,23c4af0e44bab863b5305a6476be91aa,16710579994315188199,R_8485.jpg,Recyclable
ok,191.22,247.13,False,False,True,08a364c3cede63a2273820590b06498e,18438796683000662015,R_8486.jpg,Recyclable
ok,5194.18,229.38,False,False,True,64b33693814dc6b1526ba8922e3454b9,18229720209060470591,R_8487.jpg,Recyclable
ok,2963.61,227.35,False,False,True,c0a73ace1c203234e62c22ac4722d8b4,18158465120702943711,R_8488.jpg,Recyclable
ok,2195.43,238.94,False,False,True,462d39eeaa0d6534a77e3fc2fc5439ec,9764868319394644931,R_8489.jpg,Recyclable
ok,9757.76,119.58,False,False,False,7aa146c3d669363f8f4274ee9bfe8757,18446743936270598144,R_849.jpg,Recyclable
ok,707.55,240.83,False,False,True,b21ea13b3ea95f502c9c01eafcb81496,16710579925595711463,R_8490.jpg,Recyclable
ok,2176.72,243.03,False,False,True,486f3fa784fec0b29cd461a037db4634,17276867841902240739,R_8491.jpg,Recyclable
ok,200.4,245.57,False,False,True,64ad58a273ce540b0cb696da88d5213e,16710579925595714547,R_8492.jpg,Recyclable
ok,1585.95,250.1,False,False,True,99f6b2c744c3ae1cb9346e5aec28650c,18446619843944382463,R_8493.jpg,Recyclable
ok,816.9,250.32,False,False,True,4f86d74d326f0cc2de460cc842a7f90e,16710579925595711463,R_8494.jpg,Recyclable
ok,193.22,250.02,False,False,True,7a65ee347e51cf5a0031f5df319f979d,16710579925595711463,R_8495.jpg,Recyclable
ok,788.61,234.73,False,False,True,fbde09cd6812afe9f803a88f6f4808aa,18383570292635202047,R_8496.jpg,Recyclable
ok,703.27,232.95,False,False,True,0681967c57eedaf28515871588094cc1,13771901900820707580,R_8497.jpg,Recyclable
ok,1481.97,246.13,False,False,True,46dd38f3f88ce8544c3d739f36d0a529,4548600335722215676,R_8498.jpg,Recyclable
ok,1464.65,246.57,False,False,True,57b54e3a4b6e432658f451f521a611cf,4548529864234498300,R_8499.jpg,Recyclable
ok,4.41,236.75,True,False,True,2faa78374e4e856137b65917492f4f33,14972203646558794225,R_85.jpg,Recyclable
ok,8577.9,103.76,False,False,False,bc31a9f6e140d6ec13d7c51e8a994dbd,1764424235741902336,R_850.jpg,Recyclable
ok,490.78,253.18,False,False,True,f7b257f169fd04d4ce8158c76bcbd5c2,18446717581947037671,R_8500.jpg,Recyclable
ok,896.68,247.36,False,False,True,e94214fb6910f9922e7c69c97221c142,18439962182505981927,R_8501.jpg,Recyclable
ok,7.09,238.77,True,False,True,88439807987a3d709ead5fff8443c3e1,18392454329357367807,R_8502.jpg,Recyclable
ok,2120.75,243.3,False,False,True,3172ddb51046cd86ca1f58930b38e2eb,18445891898763591679,R_8503.jpg,Recyclable
ok,321.59,237.99,False,False,True,dc65da0d4a71441f96e50a48637cd07f,18446743526117998591,R_8504.jpg,Recyclable
ok,1701.23,246.78,False,False,True,aba328c4a5d7fea3f2ebf0099d8c8ff9,18154539794488614911,R_8505.jpg,Recyclable
ok,3293.79,201.32,False,False,False,b738874dd92ce0c0630f6e34ca6572c3,18010142170175971135,R_8506.jpg,Recyclable
ok,441.17,252.27,False,False,True,6c89c3b8d96b4d4dd59c94cc795089b8,18439962182505981927,R_8507.jpg,Recyclable
ok,3844.06,207.69,False,False,False,2d303b47b61753d4dee6caeffc88277d,4548503424046529020,R_8508.jpg,Recyclable
ok,8904.33,232.63,False,False,True,105cd5f513a4b90d208279c40d9444c4,4548529864234367228,R_8509.jpg,Recyclable
