nama_file,label,pred_label,prob_recyclable,prob_electronic,prob_organic,skor_variansi,skor_entropi,skor_grabcut,skor_akhir,kategori,rule_triggered,prob_recyclable_adj,prob_organic_adj,prob_electronic_adj,pred_label_after,kelompok,pred_clip,prob_recyclable_clip,prob_electronic_clip,prob_organic_clip,pred_siglip,prob_recyclable_siglip,prob_electronic_siglip,prob_organic_siglip
O_12533.jpg,Organic,Organic,0.0538393445312976,0.0558633133769035,0.8902973532676697,1.0,1.0,0.0,0.767,full_frame,True,0.1538393445312977,0.7902973532676697,0.0558633022010326,Organic,organic_sudah_benar,Organic,0.0172,0.0011,0.9817,Organic,0.3641,0.1142,0.5217
O_12534.jpg,Organic,Organic,0.1184867173433303,0.0380706191062927,0.8434427380561829,0.989,0.998,0.009,0.768,full_frame,True,0.2184867173433304,0.7434427380561829,0.0380705446004867,Organic,organic_sudah_benar,Organic,0.0021,0.0002,0.9976,Organic,0.2853,0.1425,0.5722
O_12547.jpg,Organic,Organic,0.0489485971629619,0.069497637450695,0.8815538287162781,0.148,0.822,0.4,0.334,background_terpisah,False,0.0489485971629619,0.8815538287162781,0.069497637450695,Organic,organic_sudah_benar,Organic,0.0042,0.0003,0.9954,Organic,0.0894,0.1176,0.793
O_12552.jpg,Organic,Organic,0.0729124546051025,0.0333968065679073,0.8936907649040222,1.0,1.0,0.188,0.794,full_frame,True,0.1729124546051025,0.7936907649040222,0.0333967804908752,Organic,organic_sudah_benar,Organic,0.0032,0.0002,0.9967,Organic,0.1024,0.3291,0.5686
O_1257.jpg,Organic,Organic,0.0420490242540836,0.0187468398362398,0.9392040371894836,1.0,0.977,0.337,0.789,full_frame,True,0.1420490242540836,0.8392040371894837,0.0187469385564327,Organic,organic_sudah_benar,Organic,0.1103,0.0031,0.8866,Organic,0.0566,0.4163,0.5271
O_126.jpg,Organic,Organic,0.3064794242382049,0.0386384092271328,0.6548821926116943,0.926,0.991,0.074,0.622,perlu_cek_manual,False,0.3064794242382049,0.6548821926116943,0.0386384092271328,Organic,organic_sudah_benar,Recyclable,0.7673,0.0729,0.1598,Organic,0.18,0.2476,0.5724
O_1266.jpg,Organic,Organic,0.0235270969569683,0.0246462654322385,0.9518266320228576,0.972,0.98,0.608,0.829,full_frame,False,0.0235270969569683,0.9518266320228576,0.0246462654322385,Organic,organic_sudah_benar,Organic,0.0037,0.0001,0.9962,Electronic,0.2322,0.5486,0.2192
O_1275.jpg,Organic,Organic,0.2811858654022217,0.0277677774429321,0.6910463571548462,0.492,0.901,0.144,0.59,perlu_cek_manual,False,0.2811858654022217,0.6910463571548462,0.0277677774429321,Organic,organic_sudah_benar,Organic,0.0962,0.0131,0.8907,Organic,0.0793,0.4022,0.5185
O_1277.jpg,Organic,Organic,0.1327348202466964,0.0224895067512989,0.8447757363319397,1.0,0.529,0.592,0.636,perlu_cek_manual,False,0.1327348202466964,0.8447757363319397,0.0224895067512989,Organic,organic_sudah_benar,Organic,0.0047,0.0001,0.9952,Organic,0.0242,0.3013,0.6745
O_1280.jpg,Organic,Organic,0.2106738686561584,0.0117315780371427,0.7775945067405701,1.0,0.955,0.133,0.688,full_frame,True,0.3106738686561584,0.6775945067405701,0.0117316246032714,Organic,organic_sudah_benar,Recyclable,0.7536,0.0002,0.2463,Organic,0.0069,0.0798,0.9133
O_1288.jpg,Organic,Organic,0.3915148973464966,0.0758961215615272,0.5325889587402344,0.492,0.977,0.555,0.679,full_frame,False,0.3915148973464966,0.5325889587402344,0.0758961215615272,Organic,organic_sudah_benar,Organic,0.1928,0.0008,0.8065,Organic,0.0119,0.3187,0.6695
O_1289.jpg,Organic,Organic,0.0188334137201309,0.0349383801221847,0.9462281465530396,0.271,0.815,0.464,0.527,perlu_cek_manual,False,0.0188334137201309,0.9462281465530396,0.0349383801221847,Organic,organic_sudah_benar,Organic,0.0255,0.0004,0.9741,Organic,0.0076,0.0854,0.907
O_129.jpg,Organic,Organic,0.0441592670977115,0.0554507561028003,0.9003899097442627,1.0,0.723,0.583,0.792,full_frame,False,0.0441592670977115,0.9003899097442627,0.0554507561028003,Organic,organic_sudah_benar,Organic,0.0049,0.0,0.9951,Organic,0.0068,0.0377,0.9555
O_1313.jpg,Organic,Organic,0.0697769075632095,0.0211629457771778,0.9090601801872252,1.0,1.0,0.019,0.749,full_frame,True,0.1697769075632095,0.8090601801872254,0.0211629122495651,Organic,organic_sudah_benar,Recyclable,0.8632,0.041,0.0958,Organic,0.0147,0.399,0.5863
O_1318.jpg,Organic,Organic,0.0553185492753982,0.0488097220659256,0.8958717584609985,0.134,0.69,0.275,0.312,background_terpisah,False,0.0553185492753982,0.8958717584609985,0.0488097220659256,Organic,organic_sudah_benar,Organic,0.0129,0.0005,0.9867,Organic,0.037,0.1831,0.7799
O_1328.jpg,Organic,Organic,0.0432786084711551,0.0154603170230984,0.9412610530853271,0.999,0.83,0.151,0.724,full_frame,True,0.1432786084711551,0.8412610530853272,0.0154603384435176,Organic,organic_sudah_benar,Organic,0.0161,0.0005,0.9834,Organic,0.0421,0.222,0.736
O_1334.jpg,Organic,Organic,0.1010954231023788,0.0464288815855979,0.8524757027626038,0.96,0.976,0.308,0.744,full_frame,True,0.2010954231023788,0.7524757027626038,0.0464288741350173,Organic,organic_sudah_benar,Organic,0.448,0.0008,0.5512,Organic,0.3662,0.2231,0.4107
O_1336.jpg,Organic,Organic,0.0270530432462692,0.0543357767164707,0.918611228466034,0.727,0.982,0.374,0.707,full_frame,False,0.0270530432462692,0.918611228466034,0.0543357767164707,Organic,organic_sudah_benar,Organic,0.1187,0.0139,0.8673,Organic,0.0196,0.2138,0.7666
O_1341.jpg,Organic,Organic,0.0383994318544864,0.0236707162111997,0.9379298090934752,1.0,1.0,0.128,0.803,full_frame,True,0.1383994318544864,0.8379298090934754,0.0236707590520381,Organic,organic_sudah_benar,Organic,0.0017,0.0003,0.998,Organic,0.0949,0.1563,0.7488
O_1349.jpg,Organic,Organic,0.0960723161697387,0.0459441691637039,0.8579834699630737,1.0,0.847,0.396,0.694,full_frame,False,0.0960723161697387,0.8579834699630737,0.0459441691637039,Organic,organic_sudah_benar,Organic,0.0216,0.0004,0.978,Organic,0.0663,0.2985,0.6352
O_1357.jpg,Organic,Organic,0.1700515151023864,0.0435002483427524,0.7864481806755066,0.988,1.0,0.407,0.699,full_frame,False,0.1700515151023864,0.7864481806755066,0.0435002483427524,Organic,organic_sudah_benar,Organic,0.0228,0.0002,0.977,Organic,0.0293,0.1713,0.7994
O_1358.jpg,Organic,Organic,0.3135256767272949,0.1006703078746795,0.5858039855957031,1.0,0.741,0.232,0.689,full_frame,True,0.4135256767272949,0.4858039855957031,0.1006703376770019,Organic,organic_sudah_benar,Organic,0.0884,0.0305,0.8811,Electronic,0.0531,0.6591,0.2878
O_136.jpg,Organic,Organic,0.0291216634213924,0.0223666746169328,0.9485117197036744,0.062,0.318,0.583,0.352,perlu_cek_manual,False,0.0291216634213924,0.9485117197036744,0.0223666746169328,Organic,organic_sudah_benar,Organic,0.0964,0.0003,0.9034,Organic,0.1927,0.1672,0.6401
O_1361.jpg,Organic,Organic,0.0326217152178287,0.0497981719672679,0.9175800681114196,1.0,0.976,0.549,0.862,full_frame,False,0.0326217152178287,0.9175800681114196,0.0497981719672679,Organic,organic_sudah_benar,Organic,0.0099,0.0002,0.9899,Organic,0.0368,0.1511,0.8121
O_1365.jpg,Organic,Organic,0.0975575372576713,0.0458610206842422,0.8565813899040222,0.718,0.886,0.424,0.689,full_frame,False,0.0975575372576713,0.8565813899040222,0.0458610206842422,Organic,organic_sudah_benar,Organic,0.3563,0.0024,0.6413,Electronic,0.0929,0.5057,0.4014
O_1368.jpg,Organic,Organic,0.0671548694372177,0.0530867390334606,0.8797584176063538,0.533,0.302,0.559,0.402,perlu_cek_manual,False,0.0671548694372177,0.8797584176063538,0.0530867390334606,Organic,organic_sudah_benar,Organic,0.0003,0.0,0.9997,Organic,0.0229,0.4751,0.502
O_1371.jpg,Organic,Organic,0.0273414552211761,0.0330182649195194,0.9396403431892396,1.0,1.0,0.0,0.767,full_frame,True,0.1273414552211761,0.8396403431892395,0.0330182015895843,Organic,organic_sudah_benar,Organic,0.1729,0.0014,0.8257,Organic,0.1013,0.2345,0.6642
O_1372.jpg,Organic,Organic,0.0659712255001068,0.0267326384782791,0.907296061515808,0.956,0.992,0.151,0.797,full_frame,True,0.1659712255001068,0.8072960615158081,0.026732712984085,Organic,organic_sudah_benar,Organic,0.0019,0.003,0.9952,Electronic,0.0437,0.553,0.4034
O_1377.jpg,Organic,Organic,0.3216937184333801,0.0430340319871902,0.6352722644805908,1.0,0.984,0.268,0.785,full_frame,True,0.4216937184333801,0.5352722644805908,0.043034017086029,Organic,organic_sudah_benar,Recyclable,0.745,0.0001,0.2549,Electronic,0.0535,0.492,0.4545
O_1379.jpg,Organic,Organic,0.0777358561754226,0.025311229750514,0.8969529271125793,1.0,0.761,0.636,0.775,full_frame,False,0.0777358561754226,0.8969529271125793,0.025311229750514,Organic,organic_sudah_benar,Recyclable,0.7126,0.0007,0.2868,Organic,0.0178,0.0307,0.9515
O_1386.jpg,Organic,Organic,0.1225347816944122,0.0755396485328674,0.801925539970398,0.457,0.937,0.282,0.529,perlu_cek_manual,False,0.1225347816944122,0.801925539970398,0.0755396485328674,Organic,organic_sudah_benar,Organic,0.0087,0.0001,0.9912,Organic,0.1373,0.217,0.6457
O_1397.jpg,Organic,Organic,0.0424668081104755,0.0096075059846043,0.9479257464408876,1.0,1.0,0.034,0.777,full_frame,True,0.1424668081104755,0.8479257464408875,0.009607445448637,Organic,organic_sudah_benar,Organic,0.3542,0.0152,0.6306,Electronic,0.0423,0.5432,0.4145
O_1401.jpg,Organic,Organic,0.0670340359210968,0.018384113907814,0.9145818948745728,0.97,1.0,0.001,0.787,full_frame,True,0.1670340359210968,0.8145818948745728,0.0183840692043304,Organic,organic_sudah_benar,Organic,0.0122,0.0026,0.9851,Electronic,0.055,0.4897,0.4553
O_1411.jpg,Organic,Organic,0.1668850034475326,0.0307612754404544,0.8023536801338196,0.898,0.924,0.18,0.687,full_frame,True,0.2668850034475326,0.7023536801338196,0.0307613164186477,Organic,organic_sudah_benar,Recyclable,0.877,0.0044,0.1186,Organic,0.0088,0.0816,0.9096
O_1418.jpg,Organic,Organic,0.0380036607384681,0.099280260503292,0.8627160787582397,0.0,0.164,0.484,0.13,background_terpisah,False,0.0380036607384681,0.8627160787582397,0.099280260503292,Organic,organic_sudah_benar,Organic,0.0873,0.0004,0.9122,Organic,0.0354,0.1118,0.8528
O_1429.jpg,Organic,Organic,0.0545566976070404,0.0678756088018417,0.8775676488876343,0.304,0.844,0.434,0.347,background_terpisah,False,0.0545566976070404,0.8775676488876343,0.0678756088018417,Organic,organic_sudah_benar,Organic,0.0217,0.0004,0.9778,Organic,0.1667,0.0584,0.7749
O_1437.jpg,Organic,Organic,0.0208034273236989,0.0287320371717214,0.9504645466804504,0.248,0.739,0.34,0.382,perlu_cek_manual,False,0.0208034273236989,0.9504645466804504,0.0287320371717214,Organic,organic_sudah_benar,Organic,0.0219,0.0004,0.9777,Organic,0.0167,0.082,0.9013
O_1442.jpg,Organic,Organic,0.0525971204042434,0.0435647293925285,0.9038381576538086,1.0,0.616,0.532,0.684,full_frame,False,0.0525971204042434,0.9038381576538086,0.0435647293925285,Organic,organic_sudah_benar,Organic,0.0251,0.0002,0.9747,Organic,0.0188,0.2997,0.6816
O_1451.jpg,Organic,Organic,0.0515695214271545,0.0182730946689844,0.9301573038101196,0.534,0.66,0.438,0.487,perlu_cek_manual,False,0.0515695214271545,0.9301573038101196,0.0182730946689844,Organic,organic_sudah_benar,Organic,0.067,0.0009,0.9321,Organic,0.1434,0.2253,0.6313
O_1452.jpg,Organic,Organic,0.0260901842266321,0.0254670958966016,0.9484426379203796,0.096,0.29,0.364,0.25,background_terpisah,False,0.0260901842266321,0.9484426379203796,0.0254670958966016,Organic,organic_sudah_benar,Organic,0.004,0.0016,0.9943,Electronic,0.112,0.5561,0.332
O_1453.jpg,Organic,Organic,0.1550250947475433,0.058222509920597,0.7867524027824402,0.014,0.114,0.388,0.113,background_terpisah,False,0.1550250947475433,0.7867524027824402,0.058222509920597,Organic,organic_sudah_benar,Organic,0.0241,0.0001,0.9758,Organic,0.1411,0.1704,0.6886
O_1457.jpg,Organic,Organic,0.0757789313793182,0.0541337914764881,0.8700872659683228,0.018,0.646,0.387,0.222,background_terpisah,False,0.0757789313793182,0.8700872659683228,0.0541337914764881,Organic,organic_sudah_benar,Organic,0.0492,0.0005,0.9503,Recyclable,0.4457,0.125,0.4292
O_1459.jpg,Organic,Organic,0.3251374661922455,0.1117953285574913,0.5630671977996826,0.0,0.044,0.388,0.087,background_terpisah,False,0.3251374661922455,0.5630671977996826,0.1117953285574913,Organic,organic_sudah_benar,Organic,0.0185,0.0164,0.9651,Organic,0.3331,0.2262,0.4407
O_1478.jpg,Organic,Organic,0.0474541038274765,0.0610197372734546,0.8915262222290039,0.048,0.703,0.364,0.228,background_terpisah,False,0.0474541038274765,0.8915262222290039,0.0610197372734546,Organic,organic_sudah_benar,Organic,0.1271,0.0004,0.8726,Organic,0.0784,0.3457,0.576
O_148.jpg,Organic,Organic,0.1963673830032348,0.0371345430612564,0.7664980888366699,0.06,0.549,0.588,0.427,perlu_cek_manual,False,0.1963673830032348,0.7664980888366699,0.0371345430612564,Organic,organic_sudah_benar,Organic,0.1585,0.0014,0.8401,Organic,0.1536,0.1927,0.6537
O_1480.jpg,Organic,Organic,0.1068902313709259,0.0338937379419803,0.8592159748077393,0.081,0.49,0.181,0.216,background_terpisah,False,0.1068902313709259,0.8592159748077393,0.0338937379419803,Organic,organic_sudah_benar,Organic,0.0635,0.003,0.9335,Electronic,0.0598,0.5831,0.3571
O_1482.jpg,Organic,Organic,0.2640510201454162,0.1546421349048614,0.5813068151473999,0.043,0.151,0.507,0.163,background_terpisah,False,0.2640510201454162,0.5813068151473999,0.1546421349048614,Organic,organic_sudah_benar,Organic,0.0004,0.0,0.9996,Organic,0.0185,0.1678,0.8137
O_1485.jpg,Organic,Organic,0.1070363894104957,0.0235430430620908,0.86942058801651,0.078,0.82,0.263,0.29,background_terpisah,False,0.1070363894104957,0.86942058801651,0.0235430430620908,Organic,organic_sudah_benar,Recyclable,0.8393,0.0,0.1607,Organic,0.0373,0.1923,0.7705
O_1486.jpg,Organic,Organic,0.0747733861207962,0.118909515440464,0.8063170909881592,0.0,0.019,0.44,0.092,background_terpisah,False,0.0747733861207962,0.8063170909881592,0.118909515440464,Organic,organic_sudah_benar,Organic,0.1451,0.0023,0.8526,Organic,0.0065,0.108,0.8855
O_1489.jpg,Organic,Organic,0.2682750523090362,0.0805106833577156,0.6512142419815063,0.038,0.28,0.348,0.142,background_terpisah,False,0.2682750523090362,0.6512142419815063,0.0805106833577156,Organic,organic_sudah_benar,Organic,0.0161,0.0002,0.9837,Organic,0.0262,0.0303,0.9435
O_1496.jpg,Organic,Organic,0.0586878769099712,0.0373129062354564,0.9039992094039916,0.768,0.673,0.11,0.524,perlu_cek_manual,False,0.0586878769099712,0.9039992094039916,0.0373129062354564,Organic,organic_sudah_benar,Organic,0.0084,0.0,0.9916,Electronic,0.0391,0.6344,0.3264
O_1502.jpg,Organic,Organic,0.0223498977720737,0.078034721314907,0.8996154069900513,0.0,0.024,0.276,0.06,background_terpisah,False,0.0223498977720737,0.8996154069900513,0.078034721314907,Organic,organic_sudah_benar,Organic,0.0508,0.0001,0.9491,Organic,0.0579,0.4388,0.5033
O_1510.jpg,Organic,Organic,0.0804327130317688,0.0266061648726463,0.8929611444473267,1.0,0.561,0.342,0.661,full_frame,True,0.1804327130317688,0.7929611444473267,0.0266061425209045,Organic,organic_sudah_benar,Organic,0.0369,0.0024,0.9606,Recyclable,0.4469,0.2395,0.3136
O_1515.jpg,Organic,Organic,0.091195061802864,0.1124458909034729,0.796359121799469,0.002,0.153,0.286,0.093,background_terpisah,False,0.091195061802864,0.796359121799469,0.1124458909034729,Organic,organic_sudah_benar,Organic,0.0068,0.0,0.9932,Organic,0.1862,0.3337,0.4801
O_1517.jpg,Organic,Organic,0.1750504523515701,0.0778605118393898,0.7470890283584595,0.129,0.23,0.356,0.194,background_terpisah,False,0.1750504523515701,0.7470890283584595,0.0778605118393898,Organic,organic_sudah_benar,Organic,0.169,0.0002,0.8307,Organic,0.1359,0.118,0.7461
O_1522.jpg,Organic,Organic,0.3793421387672424,0.043308351188898,0.5773495435714722,1.0,0.955,0.337,0.767,full_frame,True,0.4793421387672424,0.4773495435714722,0.0433083176612854,Recyclable,organic_sudah_benar,Organic,0.0227,0.0006,0.9767,Organic,0.0154,0.0289,0.9557
O_1527.jpg,Organic,Organic,0.0580180026590824,0.0446871779859066,0.8972948789596558,0.132,0.22,0.44,0.236,background_terpisah,False,0.0580180026590824,0.8972948789596558,0.0446871779859066,Organic,organic_sudah_benar,Organic,0.0258,0.0005,0.9736,Organic,0.0179,0.1048,0.8773
O_1528.jpg,Organic,Organic,0.0305933654308319,0.0568648800253868,0.912541687488556,0.119,0.854,0.201,0.465,perlu_cek_manual,False,0.0305933654308319,0.912541687488556,0.0568648800253868,Organic,organic_sudah_benar,Organic,0.008,0.0014,0.9906,Organic,0.3627,0.175,0.4623
O_1531.jpg,Organic,Organic,0.1414382308721542,0.0668999403715133,0.7916618585586548,1.0,0.348,0.462,0.66,full_frame,False,0.1414382308721542,0.7916618585586548,0.0668999403715133,Organic,organic_sudah_benar,Organic,0.069,0.0004,0.9305,Organic,0.0151,0.0694,0.9155
O_1542.jpg,Organic,Organic,0.0765793472528457,0.0257098581641912,0.8977108597755432,0.002,0.53,0.243,0.155,background_terpisah,False,0.0765793472528457,0.8977108597755432,0.0257098581641912,Organic,organic_sudah_benar,Organic,0.1003,0.0006,0.8991,Organic,0.1157,0.1958,0.6885
O_1546.jpg,Organic,Organic,0.1157210394740104,0.0411932207643985,0.843085765838623,0.0,-0.0,0.238,0.048,background_terpisah,False,0.1157210394740104,0.843085765838623,0.0411932207643985,Organic,organic_sudah_benar,Organic,0.1345,0.0072,0.8583,Electronic,0.1148,0.6424,0.2429
O_1548.jpg,Organic,Organic,0.0295636504888534,0.0869693309068679,0.8834669589996338,0.226,0.342,0.361,0.425,perlu_cek_manual,False,0.0295636504888534,0.8834669589996338,0.0869693309068679,Organic,organic_sudah_benar,Organic,0.1728,0.0004,0.8268,Organic,0.3536,0.2678,0.3785
O_155.jpg,Organic,Organic,0.0789113193750381,0.0848827958106994,0.8362058401107788,0.002,0.303,0.391,0.14,background_terpisah,False,0.0789113193750381,0.8362058401107788,0.0848827958106994,Organic,organic_sudah_benar,Organic,0.0076,0.0007,0.9917,Organic,0.0185,0.0154,0.9661
O_1564.jpg,Organic,Organic,0.3336189389228821,0.126491829752922,0.5398892760276794,0.351,0.391,0.05,0.335,background_terpisah,False,0.3336189389228821,0.5398892760276794,0.126491829752922,Organic,organic_sudah_benar,Recyclable,0.6246,0.0486,0.3268,Electronic,0.1266,0.7297,0.1437
O_1572.jpg,Organic,Organic,0.0142535800114274,0.0530929900705814,0.9326533675193788,0.744,0.883,0.382,0.652,full_frame,False,0.0142535800114274,0.9326533675193788,0.0530929900705814,Organic,organic_sudah_benar,Organic,0.0112,0.0002,0.9886,Organic,0.0038,0.0268,0.9694
O_1579.jpg,Organic,Organic,0.1726030856370926,0.0687101185321807,0.7586867213249207,1.0,0.956,0.328,0.567,perlu_cek_manual,False,0.1726030856370926,0.7586867213249207,0.0687101185321807,Organic,organic_sudah_benar,Organic,0.0861,0.0003,0.9136,Organic,0.1735,0.1687,0.6578
O_1590.jpg,Organic,Organic,0.0634911879897117,0.1238665953278541,0.8126422762870789,0.162,0.272,0.464,0.303,background_terpisah,False,0.0634911879897117,0.8126422762870789,0.1238665953278541,Organic,organic_sudah_benar,Organic,0.0116,0.0021,0.9863,Organic,0.3931,0.1401,0.4668
O_1613.jpg,Organic,Organic,0.4509514272212982,0.0894079506397247,0.459640622138977,0.033,0.189,0.372,0.144,background_terpisah,False,0.4509514272212982,0.459640622138977,0.0894079506397247,Organic,organic_sudah_benar,Organic,0.0137,0.0005,0.9858,Organic,0.1119,0.0942,0.794
O_1614.jpg,Organic,Organic,0.0294934138655662,0.0587932951748371,0.9117132425308228,0.03,0.097,0.164,0.075,background_terpisah,False,0.0294934138655662,0.9117132425308228,0.0587932951748371,Organic,organic_sudah_benar,Organic,0.0035,0.0003,0.9962,Electronic,0.2083,0.5666,0.2251
O_1620.jpg,Organic,Organic,0.0475262738764286,0.044602807611227,0.9078710079193116,0.138,0.341,0.281,0.26,background_terpisah,False,0.0475262738764286,0.9078710079193116,0.044602807611227,Organic,organic_sudah_benar,Organic,0.0574,0.0031,0.9395,Electronic,0.2111,0.4984,0.2906
O_1631.jpg,Organic,Organic,0.0476322174072265,0.0304573364555835,0.9219104647636414,0.41,0.322,0.414,0.366,perlu_cek_manual,False,0.0476322174072265,0.9219104647636414,0.0304573364555835,Organic,organic_sudah_benar,Organic,0.0092,0.0007,0.99,Electronic,0.1329,0.6509,0.2163
O_1634.jpg,Organic,Organic,0.0250938590615987,0.041257556527853,0.933648645877838,0.151,0.37,0.556,0.347,background_terpisah,False,0.0250938590615987,0.933648645877838,0.041257556527853,Organic,organic_sudah_benar,Organic,0.0789,0.0024,0.9187,Recyclable,0.418,0.2413,0.3407
O_1651.jpg,Organic,Organic,0.1825727224349975,0.138345867395401,0.6790814399719238,0.004,0.271,0.108,0.077,background_terpisah,False,0.1825727224349975,0.6790814399719238,0.138345867395401,Organic,organic_sudah_benar,Recyclable,0.4922,0.1413,0.3665,Electronic,0.3323,0.3666,0.3011
O_1664.jpg,Organic,Organic,0.119394727051258,0.0988958701491355,0.7817093729972839,1.0,1.0,0.0,0.767,full_frame,True,0.2193947270512581,0.681709372997284,0.0988958999514579,Organic,organic_sudah_benar,Organic,0.0043,0.0001,0.9956,Organic,0.0195,0.0803,0.9001
O_1686.jpg,Organic,Organic,0.2527385354042053,0.2143417298793792,0.5329197645187378,0.132,0.63,0.267,0.288,background_terpisah,False,0.2527385354042053,0.5329197645187378,0.2143417298793792,Organic,organic_sudah_benar,Organic,0.2808,0.3129,0.4063,Organic,0.0558,0.0343,0.9099
O_1687.jpg,Organic,Organic,0.3379574120044708,0.0510848015546798,0.6109578013420105,0.418,0.363,0.574,0.381,perlu_cek_manual,False,0.3379574120044708,0.6109578013420105,0.0510848015546798,Organic,organic_sudah_benar,Recyclable,0.6507,0.0028,0.3465,Organic,0.0033,0.0222,0.9745
O_1702.jpg,Organic,Organic,0.0361652970314025,0.0277109034359455,0.9361239075660706,0.138,0.278,0.399,0.223,background_terpisah,False,0.0361652970314025,0.9361239075660706,0.0277109034359455,Organic,organic_sudah_benar,Organic,0.0301,0.0007,0.9691,Organic,0.3895,0.166,0.4446
O_1709.jpg,Organic,Organic,0.1326936036348343,0.0194972101598978,0.8478091955184937,0.586,0.948,0.189,0.525,perlu_cek_manual,False,0.1326936036348343,0.8478091955184937,0.0194972101598978,Organic,organic_sudah_benar,Organic,0.0155,0.0001,0.9843,Organic,0.0153,0.0944,0.8904
O_1719.jpg,Organic,Organic,0.3951098918914795,0.1389990597963333,0.4658910632133484,0.463,1.0,0.449,0.729,full_frame,False,0.3951098918914795,0.4658910632133484,0.1389990597963333,Organic,organic_sudah_benar,Organic,0.1108,0.0968,0.7924,Organic,0.0553,0.2302,0.7145
O_1735.jpg,Organic,Organic,0.0502652935683727,0.0154421599581837,0.9342926144599916,0.004,0.09,0.523,0.132,background_terpisah,False,0.0502652935683727,0.9342926144599916,0.0154421599581837,Organic,organic_sudah_benar,Organic,0.1113,0.0006,0.8881,Organic,0.132,0.1604,0.7076
O_1760.jpg,Organic,Organic,0.0398125685751438,0.0289910808205604,0.931196391582489,1.0,0.997,0.143,0.766,full_frame,True,0.1398125685751438,0.831196391582489,0.0289910398423671,Organic,organic_sudah_benar,Organic,0.0105,0.0001,0.9893,Organic,0.1115,0.1897,0.6988
O_1779.jpg,Organic,Organic,0.080560103058815,0.0370017290115356,0.8824381828308105,0.931,0.939,0.312,0.795,full_frame,True,0.180560103058815,0.7824381828308106,0.0370017141103744,Organic,organic_sudah_benar,Organic,0.025,0.0029,0.9722,Organic,0.111,0.2822,0.6068
O_178.jpg,Organic,Organic,0.064299575984478,0.0673745423555374,0.8683258891105652,1.0,1.0,0.3,0.656,full_frame,True,0.164299575984478,0.7683258891105652,0.0673745349049568,Organic,organic_sudah_benar,Organic,0.0062,0.0,0.9937,Recyclable,0.4139,0.3225,0.2636
O_1781.jpg,Organic,Organic,0.0431157425045967,0.0341241881251335,0.9227600693702698,0.0,0.087,0.188,0.055,background_terpisah,False,0.0431157425045967,0.9227600693702698,0.0341241881251335,Organic,organic_sudah_benar,Organic,0.0894,0.0003,0.9103,Electronic,0.2522,0.6102,0.1376
O_18.jpg,Organic,Organic,0.0911844596266746,0.0734456777572631,0.835369884967804,0.21,0.339,0.537,0.386,perlu_cek_manual,False,0.0911844596266746,0.835369884967804,0.0734456777572631,Organic,organic_sudah_benar,Organic,0.1604,0.0135,0.8261,Organic,0.2797,0.0926,0.6277
O_1815.jpg,Organic,Organic,0.0537476018071174,0.0345580279827117,0.9116944074630736,1.0,1.0,0.228,0.846,full_frame,True,0.1537476018071174,0.8116944074630738,0.0345579907298088,Organic,organic_sudah_benar,Organic,0.009,0.0002,0.9908,Organic,0.0328,0.0181,0.9491
O_1818.jpg,Organic,Organic,0.0313277542591095,0.0301369614899158,0.9385353326797484,1.0,1.0,0.0,0.755,full_frame,True,0.1313277542591095,0.8385353326797486,0.0301369130611419,Organic,organic_sudah_benar,Organic,0.0007,0.0,0.9993,Organic,0.0704,0.3524,0.5772
O_1820.jpg,Organic,Organic,0.27960005402565,0.203815683722496,0.5165842175483704,0.005,0.037,0.437,0.102,background_terpisah,False,0.27960005402565,0.5165842175483704,0.203815683722496,Organic,organic_sudah_benar,Recyclable,0.6012,0.0137,0.3852,Organic,0.0336,0.1736,0.7927
O_1824.jpg,Organic,Organic,0.0574353039264678,0.0187841691076755,0.9237805008888244,0.346,0.439,0.348,0.342,background_terpisah,False,0.0574353039264678,0.9237805008888244,0.0187841691076755,Organic,organic_sudah_benar,Organic,0.1027,0.0038,0.8935,Organic,0.0795,0.1103,0.8101
O_1829.jpg,Organic,Organic,0.0336031801998615,0.0272341091185808,0.9391627311706544,0.074,0.316,0.362,0.258,background_terpisah,False,0.0336031801998615,0.9391627311706544,0.0272341091185808,Organic,organic_sudah_benar,Organic,0.008,0.0004,0.9916,Organic,0.181,0.1395,0.6795
O_1855.jpg,Organic,Organic,0.1027509942650795,0.0343044698238372,0.862944483757019,0.017,0.359,0.247,0.144,background_terpisah,False,0.1027509942650795,0.862944483757019,0.0343044698238372,Organic,organic_sudah_benar,Organic,0.0032,0.0001,0.9967,Electronic,0.2183,0.5797,0.202
O_1872.jpg,Organic,Organic,0.030364891514182,0.0652221292257309,0.9044130444526672,1.0,0.964,0.361,0.676,full_frame,False,0.030364891514182,0.9044130444526672,0.0652221292257309,Organic,organic_sudah_benar,Organic,0.0036,0.0001,0.9963,Organic,0.0262,0.0553,0.9185
O_188.jpg,Organic,Organic,0.0619304925203323,0.096759557723999,0.8413099646568298,0.688,0.949,0.164,0.697,full_frame,False,0.0619304925203323,0.8413099646568298,0.096759557723999,Organic,organic_sudah_benar,Organic,0.1666,0.0016,0.8318,Organic,0.0021,0.0096,0.9884
