nama_file,label,lebar,tinggi,rasio_aspek,format_file,mode_warna,status
R_4579.jpg,Recyclable,253,194,1.304,jpg,RGB,ok
R_458.jpg,Recyclable,236,214,1.103,jpg,RGB,ok
R_4580.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4581.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4582.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4583.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4584.jpg,Recyclable,264,191,1.382,jpg,RGB,ok
R_4585.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4586.jpg,Recyclable,195,259,0.753,jpg,RGB,ok
R_4587.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4588.jpg,Recyclable,245,206,1.189,jpg,RGB,ok
R_4589.jpg,Recyclable,350,144,2.431,jpg,RGB,ok
R_459.jpg,Recyclable,251,201,1.249,jpg,RGB,ok
R_4590.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4591.jpg,Recyclable,220,229,0.961,jpg,RGB,ok
R_4592.jpg,Recyclable,228,221,1.032,jpg,RGB,ok
R_4593.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4594.jpg,Recyclable,190,266,0.714,jpg,RGB,ok
R_4595.jpg,Recyclable,308,164,1.878,jpg,RGB,ok
R_4596.jpg,Recyclable,175,288,0.608,jpg,RGB,ok
R_4597.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4598.jpg,Recyclable,299,168,1.78,jpg,RGB,ok
R_4599.jpg,Recyclable,255,197,1.294,jpg,RGB,ok
R_46.jpg,Recyclable,266,190,1.4,jpg,RGB,ok
R_460.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4600.jpg,Recyclable,276,183,1.508,jpg,RGB,ok
R_4601.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4602.jpg,Recyclable,278,181,1.536,jpg,RGB,ok
R_4603.jpg,Recyclable,244,206,1.184,jpg,RGB,ok
R_4604.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4605.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4606.jpg,Recyclable,249,198,1.258,jpg,RGB,ok
R_4607.jpg,Recyclable,210,240,0.875,jpg,RGB,ok
R_4608.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4609.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_461.jpg,Recyclable,300,168,1.786,jpg,RGB,ok
R_4610.jpg,Recyclable,285,177,1.61,jpg,RGB,ok
R_4611.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4612.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4613.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4614.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4615.jpg,Recyclable,183,275,0.665,jpg,RGB,ok
R_4616.jpg,Recyclable,184,275,0.669,jpg,RGB,ok
R_4617.jpg,Recyclable,194,259,0.749,jpg,RGB,ok
R_4618.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4619.jpg,Recyclable,220,150,1.467,jpg,RGB,ok
R_462.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4620.jpg,Recyclable,193,262,0.737,jpg,RGB,ok
R_4621.jpg,Recyclable,258,196,1.316,jpg,RGB,ok
R_4622.jpg,Recyclable,308,164,1.878,jpg,RGB,ok
R_4623.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4624.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4625.jpg,Recyclable,277,182,1.522,jpg,RGB,ok
R_4626.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4627.jpg,Recyclable,314,161,1.95,jpg,RGB,ok
R_4628.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4629.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_463.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4630.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4631.jpg,Recyclable,250,200,1.25,jpg,RGB,ok
R_4632.jpg,Recyclable,204,247,0.826,jpg,RGB,ok
R_4633.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4634.jpg,Recyclable,173,291,0.595,jpg,RGB,ok
R_4635.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4636.jpg,Recyclable,299,168,1.78,jpg,RGB,ok
R_4637.jpg,Recyclable,269,187,1.439,jpg,RGB,ok
R_4638.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4639.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_464.jpg,Recyclable,275,184,1.495,jpg,RGB,ok
R_4640.jpg,Recyclable,262,192,1.365,jpg,RGB,ok
R_4641.jpg,Recyclable,197,256,0.77,jpg,RGB,ok
R_4642.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4643.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4644.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4645.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4646.jpg,Recyclable,94,206,0.456,jpg,RGB,ok
R_4647.jpg,Recyclable,262,191,1.372,jpg,RGB,ok
R_4648.jpg,Recyclable,224,224,1.0,jpg,RGB,ok
R_4649.jpg,Recyclable,224,224,1.0,jpg,RGB,ok
R_465.jpg,Recyclable,319,158,2.019,jpg,RGB,ok
R_4650.jpg,Recyclable,271,186,1.457,jpg,RGB,ok
R_4651.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4652.jpg,Recyclable,185,240,0.771,jpg,RGB,ok
R_4653.jpg,Recyclable,262,192,1.365,jpg,RGB,ok
R_4654.jpg,Recyclable,255,198,1.288,jpg,RGB,ok
R_4655.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4656.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4657.jpg,Recyclable,267,189,1.413,jpg,RGB,ok
R_4658.jpg,Recyclable,299,168,1.78,jpg,RGB,ok
R_4659.jpg,Recyclable,258,196,1.316,jpg,RGB,ok
R_466.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4660.jpg,Recyclable,264,191,1.382,jpg,RGB,ok
R_4661.jpg,Recyclable,205,246,0.833,jpg,RGB,ok
R_4662.jpg,Recyclable,267,189,1.413,jpg,RGB,ok
R_4663.jpg,Recyclable,224,224,1.0,jpg,RGB,ok
R_4664.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4665.jpg,Recyclable,275,184,1.495,jpg,RGB,ok
R_4666.jpg,Recyclable,227,222,1.023,jpg,RGB,ok
R_4667.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4668.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4669.jpg,Recyclable,201,251,0.801,jpg,RGB,ok
R_467.jpg,Recyclable,274,184,1.489,jpg,RGB,ok
R_4670.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4671.jpg,Recyclable,256,197,1.299,jpg,RGB,ok
R_4672.jpg,Recyclable,183,275,0.665,jpg,RGB,ok
R_4673.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4674.jpg,Recyclable,260,193,1.347,jpg,RGB,ok
R_4675.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4676.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4677.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4678.jpg,Recyclable,169,225,0.751,jpg,RGB,ok
R_4679.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_468.jpg,Recyclable,311,162,1.92,jpg,RGB,ok
R_4680.jpg,Recyclable,225,224,1.004,jpg,RGB,ok
R_4681.jpg,Recyclable,180,180,1.0,jpg,RGB,ok
R_4682.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4683.jpg,Recyclable,224,224,1.0,jpg,RGB,ok
R_4684.jpg,Recyclable,250,201,1.244,jpg,RGB,ok
R_4685.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4686.jpg,Recyclable,221,228,0.969,jpg,RGB,ok
R_4687.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4688.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4689.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_469.jpg,Recyclable,300,168,1.786,jpg,RGB,ok
R_4690.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4691.jpg,Recyclable,184,275,0.669,jpg,RGB,ok
R_4692.jpg,Recyclable,213,236,0.903,jpg,RGB,ok
R_4693.jpg,Recyclable,246,205,1.2,jpg,RGB,ok
R_4694.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4695.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4696.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4697.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4698.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4699.jpg,Recyclable,304,166,1.831,jpg,RGB,ok
R_47.jpg,Recyclable,244,207,1.179,jpg,RGB,ok
R_470.jpg,Recyclable,251,201,1.249,jpg,RGB,ok
R_4700.jpg,Recyclable,266,189,1.407,jpg,RGB,ok
R_4701.jpg,Recyclable,249,203,1.227,jpg,RGB,ok
R_4702.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4703.jpg,Recyclable,252,200,1.26,jpg,RGB,ok
R_4704.jpg,Recyclable,276,183,1.508,jpg,RGB,ok
R_4705.jpg,Recyclable,276,183,1.508,jpg,RGB,ok
R_4706.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4707.jpg,Recyclable,299,168,1.78,jpg,RGB,ok
R_4708.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4709.jpg,Recyclable,244,206,1.184,jpg,RGB,ok
R_471.jpg,Recyclable,211,239,0.883,jpg,RGB,ok
R_4710.jpg,Recyclable,236,214,1.103,jpg,RGB,ok
R_4711.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4712.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4713.jpg,Recyclable,336,150,2.24,jpg,RGB,ok
R_4714.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4715.jpg,Recyclable,210,184,1.141,jpg,RGB,ok
R_4716.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4717.jpg,Recyclable,183,275,0.665,jpg,RGB,ok
R_4718.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4719.jpg,Recyclable,252,200,1.26,jpg,P,ok
R_472.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4720.jpg,Recyclable,179,282,0.635,jpg,RGB,ok
R_4721.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4722.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4723.jpg,Recyclable,299,168,1.78,jpg,RGB,ok
R_4724.jpg,Recyclable,224,224,1.0,jpg,RGB,ok
R_4725.jpg,Recyclable,274,184,1.489,jpg,RGB,ok
R_4726.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4727.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4728.jpg,Recyclable,269,187,1.439,jpg,RGB,ok
R_4729.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_473.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4730.jpg,Recyclable,183,275,0.665,jpg,RGB,ok
R_4731.jpg,Recyclable,247,204,1.211,jpg,RGB,ok
R_4732.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4733.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4734.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4735.jpg,Recyclable,250,177,1.412,jpg,RGB,ok
R_4736.jpg,Recyclable,216,233,0.927,jpg,RGB,ok
R_4737.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4738.jpg,Recyclable,194,259,0.749,jpg,RGB,ok
R_4739.jpg,Recyclable,224,224,1.0,jpg,RGB,ok
R_474.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4740.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4741.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4742.jpg,Recyclable,295,171,1.725,jpg,RGB,ok
R_4743.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4744.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4745.jpg,Recyclable,276,183,1.508,jpg,RGB,ok
R_4746.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4747.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4748.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4749.jpg,Recyclable,197,256,0.77,jpg,RGB,ok
R_475.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4750.jpg,Recyclable,210,184,1.141,jpg,RGB,ok
R_4751.jpg,Recyclable,292,172,1.698,jpg,RGB,ok
R_4752.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4753.jpg,Recyclable,238,212,1.123,jpg,RGB,ok
R_4754.jpg,Recyclable,266,189,1.407,jpg,RGB,ok
R_4755.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4756.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4757.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4758.jpg,Recyclable,180,281,0.641,jpg,RGB,ok
R_4759.jpg,Recyclable,224,224,1.0,jpg,RGB,ok
R_476.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4760.jpg,Recyclable,277,182,1.522,jpg,RGB,ok
R_4761.jpg,Recyclable,189,267,0.708,jpg,RGB,ok
R_4762.jpg,Recyclable,274,184,1.489,jpg,RGB,ok
R_4763.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4764.jpg,Recyclable,174,290,0.6,jpg,RGB,ok
R_4765.jpg,Recyclable,299,168,1.78,jpg,RGB,ok
R_4766.jpg,Recyclable,233,216,1.079,jpg,RGB,ok
R_4767.jpg,Recyclable,220,150,1.467,jpg,RGB,ok
R_4768.jpg,Recyclable,280,180,1.556,jpg,RGB,ok
R_4769.jpg,Recyclable,210,230,0.913,jpg,RGB,ok
R_477.jpg,Recyclable,297,170,1.747,jpg,RGB,ok
R_4770.jpg,Recyclable,251,201,1.249,jpg,RGB,ok
R_4771.jpg,Recyclable,360,140,2.571,jpg,RGB,ok
R_4772.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4773.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4774.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4775.jpg,Recyclable,202,250,0.808,jpg,RGB,ok
R_4776.jpg,Recyclable,248,203,1.222,jpg,RGB,ok
R_4777.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4778.jpg,Recyclable,248,203,1.222,jpg,RGB,ok
R_4779.jpg,Recyclable,311,162,1.92,jpg,RGB,ok
R_478.jpg,Recyclable,285,177,1.61,jpg,RGB,ok
R_4780.jpg,Recyclable,276,183,1.508,jpg,RGB,ok
R_4781.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4782.jpg,Recyclable,318,159,2.0,jpg,RGB,ok
R_4783.jpg,Recyclable,179,282,0.635,jpg,RGB,ok
R_4784.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4785.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4786.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4787.jpg,Recyclable,250,201,1.244,jpg,RGB,ok
R_4788.jpg,Recyclable,209,242,0.864,jpg,RGB,ok
R_4789.jpg,Recyclable,197,256,0.77,jpg,RGB,ok
R_479.jpg,Recyclable,221,228,0.969,jpg,RGB,ok
R_4790.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4791.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4792.jpg,Recyclable,297,170,1.747,jpg,RGB,ok
R_4793.jpg,Recyclable,196,257,0.763,jpg,RGB,ok
R_4794.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4795.jpg,Recyclable,263,191,1.377,jpg,RGB,ok
R_4796.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4797.jpg,Recyclable,183,276,0.663,jpg,RGB,ok
R_4798.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4799.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_48.jpg,Recyclable,183,275,0.665,jpg,RGB,ok
R_480.jpg,Recyclable,290,174,1.667,jpg,RGB,ok
R_4800.jpg,Recyclable,207,243,0.852,jpg,RGB,ok
R_4801.jpg,Recyclable,220,229,0.961,jpg,RGB,ok
R_4802.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4803.jpg,Recyclable,252,200,1.26,jpg,RGB,ok
R_4804.jpg,Recyclable,212,238,0.891,jpg,RGB,ok
R_4805.jpg,Recyclable,278,181,1.536,jpg,RGB,ok
R_4806.jpg,Recyclable,276,183,1.508,jpg,RGB,ok
R_4807.jpg,Recyclable,252,200,1.26,jpg,RGB,ok
R_4808.jpg,Recyclable,279,180,1.55,jpg,RGB,ok
R_4809.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_481.jpg,Recyclable,257,196,1.311,jpg,RGB,ok
R_4810.jpg,Recyclable,183,276,0.663,jpg,RGB,ok
R_4811.jpg,Recyclable,276,183,1.508,jpg,RGB,ok
R_4812.jpg,Recyclable,462,109,4.239,jpg,RGB,ok
R_4813.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4814.jpg,Recyclable,223,226,0.987,jpg,RGB,ok
R_4815.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4816.jpg,Recyclable,274,184,1.489,jpg,RGB,ok
R_4817.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4818.jpg,Recyclable,186,271,0.686,jpg,RGB,ok
R_4819.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_482.jpg,Recyclable,412,122,3.377,jpg,RGB,ok
R_4820.jpg,Recyclable,230,219,1.05,jpg,P,ok
R_4821.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4822.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4823.jpg,Recyclable,343,147,2.333,jpg,RGB,ok
R_4824.jpg,Recyclable,194,259,0.749,jpg,RGB,ok
R_4825.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4826.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4827.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4828.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4829.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_483.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4830.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4831.jpg,Recyclable,176,286,0.615,jpg,RGB,ok
R_4832.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4833.jpg,Recyclable,276,183,1.508,jpg,RGB,ok
R_4834.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4835.jpg,Recyclable,262,192,1.365,jpg,RGB,ok
R_4836.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4837.jpg,Recyclable,180,281,0.641,jpg,RGB,ok
R_4838.jpg,Recyclable,267,189,1.413,jpg,RGB,ok
R_4839.jpg,Recyclable,203,248,0.819,jpg,RGB,ok
R_484.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4840.jpg,Recyclable,160,160,1.0,jpg,RGB,ok
R_4841.jpg,Recyclable,252,200,1.26,jpg,RGB,ok
R_4842.jpg,Recyclable,218,231,0.944,jpg,RGB,ok
R_4843.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4844.jpg,Recyclable,232,217,1.069,jpg,RGB,ok
R_4845.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4846.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4847.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4848.jpg,Recyclable,318,159,2.0,jpg,RGB,ok
R_4849.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_485.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4850.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4851.jpg,Recyclable,183,275,0.665,jpg,RGB,ok
R_4852.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4853.jpg,Recyclable,250,202,1.238,jpg,RGB,ok
R_4854.jpg,Recyclable,300,168,1.786,jpg,RGB,ok
R_4855.jpg,Recyclable,224,224,1.0,jpg,RGB,ok
R_4856.jpg,Recyclable,183,275,0.665,jpg,RGB,ok
R_4857.jpg,Recyclable,275,184,1.495,jpg,RGB,ok
R_4858.jpg,Recyclable,205,245,0.837,jpg,RGB,ok
R_4859.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_486.jpg,Recyclable,299,169,1.769,jpg,RGB,ok
R_4860.jpg,Recyclable,194,260,0.746,jpg,RGB,ok
R_4861.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4862.jpg,Recyclable,266,189,1.407,jpg,RGB,ok
R_4863.jpg,Recyclable,185,240,0.771,jpg,RGB,ok
R_4864.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4865.jpg,Recyclable,177,284,0.623,jpg,RGB,ok
R_4866.jpg,Recyclable,300,168,1.786,jpg,RGB,ok
R_4867.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4868.jpg,Recyclable,252,200,1.26,jpg,RGB,ok
R_4869.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_487.jpg,Recyclable,255,198,1.288,jpg,RGB,ok
R_4870.jpg,Recyclable,267,189,1.413,jpg,RGB,ok
R_4871.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4872.jpg,Recyclable,189,267,0.708,jpg,RGB,ok
R_4873.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4874.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4875.jpg,Recyclable,263,192,1.37,jpg,RGB,ok
R_4876.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4877.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4878.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4879.jpg,Recyclable,295,171,1.725,jpg,RGB,ok
R_488.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4880.jpg,Recyclable,197,256,0.77,jpg,RGB,ok
R_4881.jpg,Recyclable,299,168,1.78,jpg,RGB,ok
R_4882.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4883.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4884.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4885.jpg,Recyclable,264,191,1.382,jpg,RGB,ok
R_4886.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4887.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4888.jpg,Recyclable,179,282,0.635,jpg,RGB,ok
R_4889.jpg,Recyclable,192,263,0.73,jpg,RGB,ok
R_489.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4890.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4891.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4892.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4893.jpg,Recyclable,183,275,0.665,jpg,RGB,ok
R_4894.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4895.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4896.jpg,Recyclable,197,256,0.77,jpg,RGB,ok
R_4897.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4898.jpg,Recyclable,184,273,0.674,jpg,RGB,ok
R_4899.jpg,Recyclable,224,225,0.996,jpg,P,ok
R_49.jpg,Recyclable,183,275,0.665,jpg,RGB,ok
R_490.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4900.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4901.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4902.jpg,Recyclable,300,168,1.786,jpg,RGB,ok
R_4903.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4904.jpg,Recyclable,228,221,1.032,jpg,RGB,ok
R_4905.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4906.jpg,Recyclable,234,216,1.083,jpg,RGB,ok
R_4907.jpg,Recyclable,266,189,1.407,jpg,RGB,ok
R_4908.jpg,Recyclable,250,187,1.337,jpg,RGB,ok
R_4909.jpg,Recyclable,282,179,1.575,jpg,RGB,ok
R_491.jpg,Recyclable,306,165,1.855,jpg,RGB,ok
R_4910.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4911.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4912.jpg,Recyclable,183,275,0.665,jpg,RGB,ok
R_4913.jpg,Recyclable,198,255,0.776,jpg,RGB,ok
R_4914.jpg,Recyclable,300,168,1.786,jpg,RGB,ok
R_4915.jpg,Recyclable,205,246,0.833,jpg,RGB,ok
R_4916.jpg,Recyclable,257,196,1.311,jpg,RGB,ok
R_4917.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4918.jpg,Recyclable,224,225,0.996,jpg,RGB,ok
R_4919.jpg,Recyclable,249,166,1.5,jpg,RGB,ok
R_492.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4920.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4921.jpg,Recyclable,238,212,1.123,jpg,RGB,ok
R_4922.jpg,Recyclable,224,225,0.996,jpg,RGB,ok
R_4923.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4924.jpg,Recyclable,276,183,1.508,jpg,RGB,ok
R_4925.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4926.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4927.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4928.jpg,Recyclable,273,185,1.476,jpg,RGB,ok
R_4929.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_493.jpg,Recyclable,287,176,1.631,jpg,RGB,ok
R_4930.jpg,Recyclable,250,200,1.25,jpg,RGB,ok
R_4931.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4932.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4933.jpg,Recyclable,201,251,0.801,jpg,RGB,ok
R_4934.jpg,Recyclable,259,195,1.328,jpg,RGB,ok
R_4935.jpg,Recyclable,251,201,1.249,jpg,RGB,ok
R_4936.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4937.jpg,Recyclable,240,180,1.333,jpg,RGB,ok
R_4938.jpg,Recyclable,308,163,1.89,jpg,RGB,ok
R_4939.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_494.jpg,Recyclable,212,238,0.891,jpg,RGB,ok
R_4940.jpg,Recyclable,274,184,1.489,jpg,RGB,ok
R_4941.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4942.jpg,Recyclable,185,273,0.678,jpg,RGB,ok
R_4943.jpg,Recyclable,219,223,0.982,jpg,RGB,ok
R_4944.jpg,Recyclable,294,172,1.709,jpg,RGB,ok
R_4945.jpg,Recyclable,259,194,1.335,jpg,RGB,ok
R_4946.jpg,Recyclable,225,225,1.0,jpg,RGB,ok
R_4947.jpg,Recyclable,270,187,1.444,jpg,RGB,ok
R_4948.jpg,Recyclable,275,183,1.503,jpg,RGB,ok
R_4949.jpg,Recyclable,200,200,1.0,jpg,RGB,ok
